,sent,item
1003,"See "" Crisis In Zambia Continues <http://allafrica.com/stories/printable/200106140135.html .""",['http://allafrica.com/stories/printable/200106140135.html']
1004,* http://p01.com/u.d?0ESX_RAI1VnKwMSO=2630&s=7091&product_2code=900229 Hurry.,['http://p01.com/u.d?0ESX_RAI1VnKwMSO=2630&s=7091&product_2code=900229']
1005,- Tom Bray http://opinionjournal.com/columnists/tbray/?id=95001650 : Christie Whitman embraces Al Gore's agenda.,['http://opinionjournal.com/columnists/tbray/?id=95001650']
1006,(http://www.wesc.org ) Filling the Strategic Petroleum Reserve up to capacity will strengthen the long-term energy security of the United States.,['http://www.wesc.org']
1007,Lara Get your FREE download of MSN Explorer at http://explorer.msn.com,['http://explorer.msn.com']
1008,http://go2.travelocity.com/Click?q=58-mP3xIdJosWcD5CY93gp3CzFGDfXZfkfk0TzjQN4R Happy Travels!,['http://go2.travelocity.com/Click?q=58-mP3xIdJosWcD5CY93gp3CzFGDfXZfkfk0TzjQN4R']
1009,The direct URL to access the new site is: http://wwwnew.nyiso.com.,['http://wwwnew.nyiso.com.']
1010,"See "" Military <http://link.ixs1.net/s/lt?id=112802&si=x14909984&pc=j6&ei=u8801 Leave.""",['http://link.ixs1.net/s/lt?id=112802&si=x14909984&pc=j6&ei=u8801']
1011,"See "" Labour <http://www.ingfn.com.ua/?section=news&config=english&cat_id=840&content_id= 24000049390 Potential Growing In Ukraine.""",['http://www.ingfn.com.ua/?section=news&config=english&cat_id=840&content_id=']
1012,"See "" Collective <http://www.igbce.de/ Bargaining Agreement Pension.""",['http://www.igbce.de/']
1013,"See "" Collective Bargaining Agreement <http://www.igmetall.de/ Qualification.""",['http://www.igmetall.de/']
1014,"See "" Toyota Vote Not Counted <http://www.newswire.ca/releases/July2001/26/c5433.html .""",['http://www.newswire.ca/releases/July2001/26/c5433.html']
1015,For anytime Help click: www.us.buy.com/corp/support.,['www.us.buy.com/corp/support.']
1016,Go to http://fantasy.sportsline.com and sign in!,['http://fantasy.sportsline.com']
1017,Please take a look at www.fanball.com and take the links to the auction ( I think it is Auctions A-Z) and let me know which option you think is better.,['www.fanball.com']
1018,Find out more in our exclusive interview <http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FIK0An .,['http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FIK0An']
1019,"See "" Labour Court <http://www.hessen.de/justiz/Seite/justiz.htm Frankfurt.""",['http://www.hessen.de/justiz/Seite/justiz.htm']
1020,"See "" Tentative Labour Agreement <http://www.newswire.ca/releases/July2001/25/c4952.html .""",['http://www.newswire.ca/releases/July2001/25/c4952.html']
1021,www.singlescruise.com or call Debbie at 800-393-5000.,['www.singlescruise.com']
1022,Protect Your Credit <http://images.bigfootinteractive.com/creative/new/attws/dec/oas/images/4protect.gif Financial hangover from the holidays?,['http://images.bigfootinteractive.com/creative/new/attws/dec/oas/images/4protect.gif']
1023,- Peggy Noonan http://opinionjournal.com/columnists/pnoonan/?id=95001651 : Postcard from Mexico.,['http://opinionjournal.com/columnists/pnoonan/?id=95001651']
1024,Then forward this email <http://www.s2u2.com/passthru.asp?redirectURL=http%3A%2F%2Fwww%2Eedomestications%2Ecom%2Freferafriend%2Easp%3Fdept%255Fid%3D18100%26dept%255Fname%3DStatuary%26pf%255Fid%3DE374029zz%26type%3Dproduct%26code%3DDOM%2!,['http://www.s2u2.com/passthru.asp?redirectURL=http%3A%2F%2Fwww%2Eedomestications%2Ecom%2Freferafriend%2Easp%3Fdept%255Fid%3D18100%26dept%255Fname%3DStatuary%26pf%255Fid%3DE374029zz%26type%3Dproduct%26code%3DDOM%2!']
1025,http://cdw01.cdnow.com/Click?q=36-wgY-IiIvmTDNfEQMx735QaZJ-dRR ......................................................................,['http://cdw01.cdnow.com/Click?q=36-wgY-IiIvmTDNfEQMx735QaZJ-dRR']
1026,Your site can be reached from http://fantasy.= sportsline.com FB10SP =09,['http://fantasy.=']
1027,"For details= , click the Future 500 logo at www.globalfutures.org Ltd.",['www.globalfutures.org']
1028,"See "" Union <http://www.dispatch.co.za/2001/10/11/southafrica/AAGOVT.HTM Negotiations.""",['http://www.dispatch.co.za/2001/10/11/southafrica/AAGOVT.HTM']
1029,http://go2.travelocity.com/Click?q=86-8fo1QCJmnyLsB9A_j0d3l9aDUdRR Happy Travels!,['http://go2.travelocity.com/Click?q=86-8fo1QCJmnyLsB9A_j0d3l9aDUdRR']
1030,http://go2.travelocity.com/Click?q=e8-DOzMQfkjBfBZmVybAlCyMZNI9RRR LAST CHANCE!,['http://go2.travelocity.com/Click?q=e8-DOzMQfkjBfBZmVybAlCyMZNI9RRR']
1031,Details at http://www.einsight.com.,['http://www.einsight.com.']
1032,"For reservations, call your favorite hotel or visit http://www.gophila.com.",['http://www.gophila.com.']
1033,Please visit us at http://www.bigwinsports.com or e-mail us at Info@bigwinsports.com.?,['http://www.bigwinsports.com']
1034,http://go2.travelocity.com/Click?q=08-IuHQIRjlZld_nLAnjQ3dlnHY5SjcGMT856tDu-eR Enjoy Special Offers to Hawaii This Fall!,['http://go2.travelocity.com/Click?q=08-IuHQIRjlZld_nLAnjQ3dlnHY5SjcGMT856tDu-eR']
1035,"http://www.washingtonpost.com Copyright , 2000 Dow Jones & Company, Inc. All Rights Reserved.",['http://www.washingtonpost.com']
1036,Parker Drilling Awarded Sakhalin Drilling Project <http://www.rigzone.com/news/articl!,['http://www.rigzone.com/news/articl!']
1037,"All beef patty, Tony Siragusa, will retire after this season to pursue a new career in broadcast journalism.Groups is subject to http://docs.yahoo.com/info/terms/",['http://docs.yahoo.com/info/terms/']
1038,http://www.hithive.com SetNet Names VP of Product Development and VP of Marketing mail?,['http://www.hithive.com']
1039,?http://cooltravelassistant.com/pub/Agent.dll?tovr=2000092900 - Complete trips near your ideal times.url,['http://cooltravelassistant.com/pub/Agent.dll?tovr=2000092900']
1040,"See "" Drug <http://www.bmck.com/gel/articles/Sweden-Drug Testing in the Workplace.doc Testing In The Workplace.""",['http://www.bmck.com/gel/articles/Sweden-Drug']
1041,- - - - - See article: The twister hits http://news.economist.com/cgi-bin1/flo?y=eVJ0UBQN0Mo0qjY0AX KPMG also suffered severe censure at the hands of the SEC.,['http://news.economist.com/cgi-bin1/flo?y=eVJ0UBQN0Mo0qjY0AX']
1042,"See "" UNITE <http://www.behindthelabel.org/ Internet Site.""",['http://www.behindthelabel.org/']
1043,- Tunku Varadarajan http://opinionjournal.com/taste/?id=95001744 : War is cool?,['http://opinionjournal.com/taste/?id=95001744']
1044,"See "" Reinstatement <http://www.bundesarbeitsgericht.de/ Ruling.""",['http://www.bundesarbeitsgericht.de/']
1045,6 Offshore Technology Conference 2002 <http://www.rigzone!,['http://www.rigzone!']
1046,http://marriotthotels.com/marriott/AUSDT/ I got a Bed and Breakfast for Friday Night with one King Size Bed.,['http://marriotthotels.com/marriott/AUSDT/']
1047,<http://www.4at2.com/email_domains/hag/0087/final/images/orange_section_space.gif Write Stuff New dad David D. tells us how the Visor Edge handheld helped his wife deliver one of the first babies of the New Year.,['http://www.4at2.com/email_domains/hag/0087/final/images/orange_section_space.gif']
1048,Click this link or copy it into your browser to view your receipt online: http://receipts.hallmark.com/receipts/RG?o=3duu83qkprl5n6k1tfpanskqm9oeoglalirvkomykomjkikmmk Thanks again for shopping with us.,['http://receipts.hallmark.com/receipts/RG?o=3duu83qkprl5n6k1tfpanskqm9oeoglalirvkomykomjkikmmk']
1049,"See "" Police <http://sg.biz.yahoo.com/010618/1/10m0q.html Arrest Union Leaders In Korea.""",['http://sg.biz.yahoo.com/010618/1/10m0q.html']
1050,"Don, Please go to our home page at www.tradersnewspower.com.",['www.tradersnewspower.com.']
1051,"See "" Mexican Migration <http://www.state.gov/r/pa/prs/ps/2001/index.cfm?docid=3733 .""",['http://www.state.gov/r/pa/prs/ps/2001/index.cfm?docid=3733']
1052,FYI - See the link below for a supplemental analysis dated April 30. http://www.governor.ca.gov/govsite/pdf/issues/suppfininfo.pdf,['http://www.governor.ca.gov/govsite/pdf/issues/suppfininfo.pdf']
1053,<http://www.rigzone.com/images/spacer.gif Company & Financial News <http://www.rigzone.c!,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.c!']"
1054,We have a list of frequently asked questions posted at <http://home.enron.com/updates/ .,['http://home.enron.com/updates/']
1055,http://www.availant.com Poindexter Systems Names Steve Jacobs VP of Engineering mail?,['http://www.availant.com']
1056,"See "" GE <http://www.imfmetal.org/imf/main/main_text.cfm?show=news&ID=1439 - Chile On Strike.""",['http://www.imfmetal.org/imf/main/main_text.cfm?show=news&ID=1439']
1057,"?http://www.pge.com LOAD-DATE: May 10, 2001",['http://www.pge.com']
1058,Would you please visit our new transition website at http://www.bushcheneytransition.com and make a contribution on our secure server?,['http://www.bushcheneytransition.com']
1059,"See "" More <http://www.annanova.com/business/story/sm_414582.html?menu Airline Cuts.""",['http://www.annanova.com/business/story/sm_414582.html?menu']
1060,"http://63.209.151.41/nmail/click?id=GGCCPBCJFCJBPCJIAA All offers are for a limited time only, have certain restrictions and are subject to change without notice.",['http://63.209.151.41/nmail/click?id=GGCCPBCJFCJBPCJIAA']
1061,- Vermont Royster http://opinionjournal.com/columnists/rbartley/?id=95001648 : The age of terrorism (ca.,['http://opinionjournal.com/columnists/rbartley/?id=95001648']
1062,<http://www.rigzone.com/images/spacer.gif Upcoming Oil & Gas Industry Events <http://www.rigzone.com/images/email/title_Corner.gif <http://www.rigzone.com/images/spacer.gif !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif', 'http://www.rigzone.com/images/spacer.gif']"
1063,"and "" Question 695 Will Lower Wages In <http://www.checkforyourself.com/ Oklahoma.""",['http://www.checkforyourself.com/']
1064,http://go2.travelocity.com/Click?q=b3-QHpxQYKA7PWZ74lvE6RYkAwR Happy Travels!,['http://go2.travelocity.com/Click?q=b3-QHpxQYKA7PWZ74lvE6RYkAwR']
1065,www.pppc.org/econ/ - Flash Reports / Market Pulp.,['www.pppc.org/econ/']
1066,Download this paper in Adobe Acrobat format: http://www.ucei.org/PDF/pwp082.pdf,['http://www.ucei.org/PDF/pwp082.pdf']
1067,Anna http://www.wspp.org/Web%20Pages/WSPPOperatingCommitteeMeetings/WSPPSummerFall2001_OCM_ANC.htm,['http://www.wspp.org/Web%20Pages/WSPPOperatingCommitteeMeetings/WSPPSummerFall2001_OCM_ANC.htm']
1068,"See "" Tennessee Child Labor Law <http://www.state.tn.us/sos/acts/102pub/pc0378.pdf .""",['http://www.state.tn.us/sos/acts/102pub/pc0378.pdf']
1069,Williams' information is available at www.williams.com.,['www.williams.com.']
1070,Log on to http://unitedway.enron.com to complete your pledge card.,['http://unitedway.enron.com']
1071,"See "" Dismissed <http://www.dispatch.co.za/2001/09/26/easterncape/CCOUNCIL.HTM Workers Compensated.""",['http://www.dispatch.co.za/2001/09/26/easterncape/CCOUNCIL.HTM']
1072,Cara _________________________________________________________________ Send and receive Hotmail on your mobile device: http://mobile.msn.com,['http://mobile.msn.com']
1073,http://www.sportsline.com/links/6/1/224/sffpn1123s.cgi This message has been provided free of charge and free of obligation.,['http://www.sportsline.com/links/6/1/224/sffpn1123s.cgi']
1074,The agenda for the August 31 Distributed Generation Meeting has been posted to the ISO Website at http://www.caiso.com/meetings/.,['http://www.caiso.com/meetings/.']
1075,"See "" IRS <http://ftp.fedworld.gov/pub/irs-news/ir-01-55.pdf Tax Survey.""",['http://ftp.fedworld.gov/pub/irs-news/ir-01-55.pdf']
1076,"See "" Maine Governor Vetoes Bill That Rejects Unions <http://www.state.me.us/governor/news/news_items/vetomessages/LD1394.htm .""",['http://www.state.me.us/governor/news/news_items/vetomessages/LD1394.htm']
1077,http://go2.travelocity.com/Click?q=19-BLy0I2r-wP7KzmeEMZN_I8Ir Happy Travels!,['http://go2.travelocity.com/Click?q=19-BLy0I2r-wP7KzmeEMZN_I8Ir']
1078,<http://www.rigzone.com/images/spacer.gif Production <http://www.rigzone.com/images/email/title_Corner.gif !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif']"
1079,Tomorrow is fine -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1080,FREE MSN Explorer download : http://explorer.msn.com - rentroll_1124.xls,['http://explorer.msn.com']
1081,Contributions can be made by clicking on the Enron Human Resources website at https://hrglobal.enron.com.,['https://hrglobal.enron.com.']
1082,"See "" Reforms To The Chilean Labour Code <http://www.bmck.com/gel/articles/Chile-Reforms to the Labor Code.doc .""",['http://www.bmck.com/gel/articles/Chile-Reforms']
1083,"Share information about yourself, create your own public profile at http://profiles.msn.com.",['http://profiles.msn.com.']
1084,- Peggy Noonan http://opinionjournal.com/columnists/pnoonan/?id=95001505 : What we've learned since Sept. 11.,['http://opinionjournal.com/columnists/pnoonan/?id=95001505']
1085,"See "" Immigrants Left Out Of Amnesty Plan <http://nandotimes.com/politics/story/44234p-686517c.html .""",['http://nandotimes.com/politics/story/44234p-686517c.html']
1086,http://go2.travelocity.com/Click?q=b9-WWRsQ-BSzXLyppLw8FynDmoo Plan Your Winter Escape to Las Vegas!,['http://go2.travelocity.com/Click?q=b9-WWRsQ-BSzXLyppLw8FynDmoo']
1087,Go to http://www.evite.com/ 2.,['http://www.evite.com/']
1088,"See "" Employment <http://www.mol.fi/katsaukset/tile200106.htm Bulletin.""",['http://www.mol.fi/katsaukset/tile200106.htm']
1089,http://www.tealeaf.com Business Intelligence Software Firm Coremetrics Names CEO mail?,['http://www.tealeaf.com']
1090,<http://www.rigzone.com/images/spacer.gif Upcoming Oil & Gas Industry Eve!,['http://www.rigzone.com/images/spacer.gif']
1091,http://click.jcrew.com/cgi-bin8/flo?y=eFmO0Sgo10B1V0H7e0Ae last chance to enter our escape to Aruba sweepstakes - win a trip for two & a J.Crew shopping spree.,['http://click.jcrew.com/cgi-bin8/flo?y=eFmO0Sgo10B1V0H7e0Ae']
1092,Just visit www.yourfreepresent.com and decide which model you want.,['www.yourfreepresent.com']
1093,?http://www.pbcelections.org/Sample%20Ballots/instruct.jpg - instruct.jpg.url,['http://www.pbcelections.org/Sample%20Ballots/instruct.jpg']
1094,www.sweepsclub.com/r/?i=2051920773&m=2555719&c=[coid] Would you like to lose weight while you sleep!,['www.sweepsclub.com/r/?i=2051920773&m=2555719&c=[coid]']
1095,All other registration information can be found at http://haas.berkeley.edu/realestate.,['http://haas.berkeley.edu/realestate.']
1096,"See "" Mail <http://www.thetimes.co.uk/article/0,,5-2001352803,00.html Truce.""","['http://www.thetimes.co.uk/article/0,,5-2001352803,00.html']"
1097,"See "" New Labor <http://sg.news.yahoo.com/010613/1/w72q.html Decree.""",['http://sg.news.yahoo.com/010613/1/w72q.html']
1098,"See "" AI <http://www.web.amnesty.org/web/news.nsf/WebAll/1E5FF56313D4D7DF80256ACB0056 5D8C?OpenDocument Calls For Investigation.""",['http://www.web.amnesty.org/web/news.nsf/WebAll/1E5FF56313D4D7DF80256ACB0056']
1099,http://cgi.zdnet.com/slink?161951 Find a new tech job today in our Career Center.,['http://cgi.zdnet.com/slink?161951']
1100,Checked by AVG anti-virus system (www.grisoft.com ).,['www.grisoft.com']
1101,The address is: http://nwdigifalls.homestead.com Come linger awhile.,['http://nwdigifalls.homestead.com']
1102,"Log into www.clickathome.net now, from work or home!",['www.clickathome.net']
1103,Terms of Service <http://docs.yahoo.com/info/terms/ .,['http://docs.yahoo.com/info/terms/']
1104,Sever <http://www.amazon.com/exec/obidos/ASIN/B00005NK0N/ref=mk_del_256924_73 The GameShark <http://www.amazon.com/exec/obidos/ASIN/B00005NK0N/ref=mk_del_256924_74 can provide soothing relief to the headaches and frustration that come from getting stuck on a really tough level.,"['http://www.amazon.com/exec/obidos/ASIN/B00005NK0N/ref=mk_del_256924_73', 'http://www.amazon.com/exec/obidos/ASIN/B00005NK0N/ref=mk_del_256924_74']"
